tag,rating_avg
no rec?,1.845215042195606
no reason for what is happening,3.5385560385560386
no realistic cop's freedom to act,2.75
no real storyline,3.9237530662305806
no real rap up at the end,3.4867760294609975
no rating yet,3.2874828060522696
no profanity,3.1069263059701493
no product placement,3.5
no point,3.467871128515486
no plotholes!,4.0549989750948034
no plot,3.5750426180029624
no payoff,3.1890832328106153
no overarching plot,3.641089108910891
no one to root for,3.0
no one puts Baby in a corner,3.209207300463089
no nudity,3.4480986412563968
no need to see,3.645508982035928
no nazis,3.5536100302637266
no narrative,3.9108903916596223
no name actresses,3.472957084068195
no movies that are similarly rated,3.5107496463932106
no morale,3.4177631578947367
no moral dilema,3.39800516932865
no moral,3.4941550850759837
no monster,3.553779069767442
no matter what role it is i will not change my persona everybody worships 'the cruise',3.4323843416370106
no marriage at the end,3.5866013071895426
no main character,3.1219512195121952
no love story,4.162102116658588
no logic,3.6402843601895736
no limits,3.0
no less than a 4.5,3.75153743315508
no kids,3.4453907239037864
no jump scares,3.0258264462809916
no investment in characters,2.8340663734506197
no inspiration.,3.738421052631579
no imagination,2.8626506024096385
no idea,3.6641817536386228
no happy ending,3.6420618129471296
no gollum,3.7319148936170214
no girls,3.553779069767442
no girl-girl scene,2.65
no ghouls,1.6666666666666667
no films that have been similarly rated,3.63382257012394
no exposition,3.1666666666666665
no explanations,3.230337078651685
no explanation for success,3.4239130434782608
no explanation,1.9860821155184412
no escape,2.1333333333333333
no ending,4.030408088459894
no emotional investment,3.5866141732283463
no dissenting voices,3.8636363636363638
no dinosaurs,2.77196127644317
no dialogue,3.824085318251999
no desire to see this,3.2078919868902296
no depth,3.7635426608131324
no cuts,3.2995391705069124
no culmination,3.742599742599743
no confrontation with facts,3.125
no conclusion,3.4832937450514647
no complexity,3.0702341137123748
no comic relief,3.04
no closure,3.8112533492110745
no climax,3.141434262948207
no clear sense of time,3.4668367346938775
no clear happy ending,2.9443636363636365
no clear ending,3.877617148554337
no chemistry,3.362729196050776
no charm,3.068100358422939
no characterization,3.6895823095823097
no character relations,2.808080808080808
no character development.,3.5536100302637266
no character development,3.6005184942464488
no character depth,3.2840136054421767
no bullshit,3.657004830917874
no brakes,3.314625850340136
no boobs,3.9312656214496706
no blood,3.268092105263158
no backstory,3.7979823455233293
no atmosphere,2.73559670781893
no answers,2.5108225108225106
no aliens,2.8285976168652613
no action,3.593981811974301
no US release,2.6643929058663027
no Mark Hamill,3.7171052631578947
no Kevin Conroy,3.7171052631578947
no Gaunts,3.8153121319199057
no English dub,3.6403162055335967
no CGI,3.320212765957447
no,4.093671557362559
nnothing,3.3927824267782425
nipple suits,2.1846019247594053
ninjas,3.1522227211495286
ninja witches,2.8846153846153846
ninja,3.4257018299661786
nine inch nails soundtrack,3.843275075987842
nihilistic,3.8401931961360773
nihilism,3.8373195520162904
nightmarish,2.6666666666666665
nightmares,3.4
nightmare inducing,3.585004775549188
nightmare,3.482703327900741
nightlife,3.0318725099601593
nightclub,4.016290481549571
night club,3.3583765112262522
night at the opera,3.3217821782178216
night,3.6287262872628725
niggers,3.0
nietzsche,3.327956989247312
nicolson,4.199673416067929
nicole kidman,3.424115715234284
nicolas cage,3.7170362235470487
nico,3.9672712933753944
nick hornby,3.6976385490905224
nick frost,3.8893060590367683
nick cave,3.7646511627906976
nicholas sparks,3.0765151515151516
niche humor,3.616279069767442
nicely minimalistic,3.355910605763576
nice visuals,3.802822392016217
nice transitions,3.5715547703180213
nice story,3.8107338675664275
nice soundtrack,3.3857466063348416
nice shots,3.5416666666666665
nice script,2.505
nice period piece,3.9385443583118
nice pace,4.174231169217055
nice movie,3.92307547027272
nice message,2.8736020806241873
nice laughs,3.30625507717303
nice guy,3.453924372418176
nice film,3.6153846153846154
nice fight choreography,2.8026315789473686
nice enough to see again,2.8044232437120553
nice drama,3.804643186914655
nice dialogues,3.4285714285714284
nice and kind,3.820598006644518
nice action,3.1179245283018866
nice,3.277751211631664
niagara falls,3.5
next of kin,3.25
newt,4.005642137763728
newspaper theme,3.8865965269086358
newspaper editor,3.8433544303797467
newspaper,3.528092656481025
news story,3.4908825674690007
news reel,4.1304433442106445
news media,3.70618400791905
news industry,3.6963550496488256
news,3.2836287313432835
newlyweds,3.6943702185292286
new zealand,4.086272793454898
new york state,3.385135135135135
new york city,3.921890745916757
new york,3.711611028989078
new year's eve,3.707627118644068
new year eve,3.8429961622807016
new wave action comedy,4.042146790032355
new wave,3.822802197802198
new version classical,3.3467332282361184
new tag,2.8621794871794872
new suit,2.9594594594594597
new story,2.502906976744186
new society,3.3898047722342732
new score,4.03652058432935
new romantic take on historical figures,3.2700364298724955
new orleans,3.6177474402730376
new mexico,3.08
new material that does not belong,3.389761149156506
new love,4.0
new jersey,3.799884025600275
new information about Eichmann,3.75
new identity,3.780701754385965
new idea,2.784090909090909
new german cinemy,3.4545454545454546
new french extremity,3.423076923076923
new flesh,3.675754060324826
new favorite movie,3.8098360655737706
new concept horror,2.884072000418607
new composer,3.268092105263158
new boss,3.4527932960893857
new beginning,3.9185077115464777
new age,3.720693974115137
new  nior,3.724308152580404
new,3.489316931045646
never watch again,3.0429765886287625
never want to see,2.9861158144260074
never rooted for these two as a couple,4.105628131710809
never lost my interest,3.8582249229715853
never lie,3.4085923217550276
never gets old,4.069293779056896
never again Eli Roth,2.743829219479653
never,1.7600671140939597
nevada,2.6315789473684212
neutral politics,3.7979823455233293
neuroticism,3.362794612794613
neurotic new yorkers,3.8608500732821796
neurotic,3.6676341248900615
neurosis,3.8678061545876155
network,3.0766129032258065
netwatch,3.8135313531353137
netherlands,3.2
netflixq,3.857951621204323
netflixbacklist,3.599344978165939
netflix top pick,3.9549683662076665
netflix streaming,3.673720661792997
netflix on hold,3.54721536043117
netflix instant watching,3.9133738601823707
netflix instant,3.7632408575031526
netflix,3.627526627120959
net,2.955223880597015
nested virtualization,3.275923566878981
nervous breakdown,3.9366170653607084
nerdy,4.002870243893869
nerds revolution,3.843275075987842
nerds kicking butt,3.565308254963427
nerds,3.6213952856107148
nerd wins,2.65625
nerd humor,3.643528183716075
nerd fantasy,4.14238211356367
nerd,3.5296652983896433
nepal,3.9155844155844157
neorealism,4.137954649216253
neonazis,4.151207688017504
neon,3.337231968810916
neoliberalism,3.934156378600823
neo-realism,3.9664310954063606
neo-noir,3.981249465322469
neo-nazis,4.120477760143246
neo-capitalism,3.25
neo-blaxploitation,2.933734939759036
neo-Nazis,3.883480337215535
neo noir,4.201020768843521
neo Nazi,4.151207688017504
neo,3.98573472082495
neko,3.9498787388843977
neither fish nor fowl,3.7481857764876634
neither CC nor ENG subtitles,3.7462168978562422
neil young,3.5524193548387095
neil simon,3.3486363636363636
neil patrick harris,3.771639319584525
neil marshall,2.9163498098859315
neil gaiman,3.5808315138282385
neighbours,3.618584758942457
neighbors,3.9139823281718233
neighbor,3.5303030303030303
neglected family,3.6661676646706587
neglected children,3.4082491582491583
neglected childen,3.9366812227074237
negative portrayal of violence,3.958350020024029
negative gay jokes,3.366206030150754
negative depiction of disability,3.2548368466647415
needs subtitles!,3.704301075268817
needs editing,3.3295238095238093
needlessly expanded,3.3467332282361184
needlessly bleak,3.5851663846587702
needless violence,3.2697841726618706
needless gratuitous violence,4.174231169217055
needles,3.324011990218506
needed more dancing,3.079925650557621
needed more autobots,2.9381212723658052
need to watch whole thing,3.6850765721733465
need to see again,3.85243006499011
need to see,4.0711120132616125
need to rate,3.0652173913043477
need to own,4.010832656613522
need to buy,3.9931650494344106
need to add to rym,3.9890818431911965
need more fukasaku films,3.574468085106383
need classical Chinese conversation,3.6805019305019306
need a bit more action,3.872480716596168
necrophilia,3.422514619883041
necklace,3.801498127340824
neck breaking,3.430832927423283
nebraska,3.30980751604033
nearly perfect,3.8924611973392462
near-future,3.3101604278074865
near-death experience,3.4709302325581395
near future,3.697826677533279
near death,4.048280734809232
neanderthal,3.261120996441281
nazism,3.788022813688213
nazis,3.734224057515983
nazi villains,4.230455522511115
nazi satire,4.019635863237006
nazi paradoy,3.4652777777777777
nazi imagery,0.5
nazi hunting,3.8304785209352907
nazi germany,3.7874806800618237
nazi as good guy,3.311111111111111
nazi,3.886652152249735
navy seals,3.7896341463414633
navy,3.497468465568205
nauseating,4.033585945573544
nature wildlife,3.8296461433602182
nature vs. civilization; native peoples; going native,3.3935447338618348
nature vs. civilization,3.431595337937839
nature strikes back,2.402877697841727
nature spirits,4.1494807797413005
nature of leadership,3.767506058107872
nature of insanity,4.037911149081589
nature of heroism,4.012602058927937
nature gods,4.096298619824341
nature,3.91683663529359
naturalistic setting,4.25
naturalistic,3.7062076346771318
naturalist,3.5413533834586466
naturalism,3.362794612794613
natural vs. artificial enhancement,3.7668389597803262
natural resources,3.625
natural lighting,3.7919204222492895
natural gas,3.7775510204081635
natural disaster,3.0931443426798872
natural dialogue,3.9
natural acting,3.9155844155844157
natural,3.733160621761658
nativity,3.8948043260118186
natives,3.666967178045352
native tribe,3.8805309734513274
native people,3.947615324472244
native mexicans,3.629339305711086
native exploitation,3.7765815646467753
native americans,3.736498148612566
native american,3.747797027233731
nationalism,3.343630053552139
national liberation,3.3257575757575757
national lampoon,3.5938316779926818
nation,4.022206430982412
nathan lane,3.606904231625835
nathan fillion,3.2011239782016347
nathan baesel,3.476510067114094
natalism,3.5
natalie portman with bob haircut,4.050573554487676
natalie portman,3.743682310469314
nashville,3.087912087912088
nascar,3.049587375126683
narrowly below-average,3.2865168539325844
narrow escapes,3.3178475935828877
narrow,3.0258264462809916
narrator,3.6592592592592594
narrative device,3.6578478002378123
narrative,3.811373092926491
narration of the 1945 version written and spoken by Chaplin himself,4.088090551181103
narration,3.631443558962978
narrated,4.113360176211846
narnia,3.3980628237035044
narf,2.8833049403747872
narcs,3.5422535211267605
narcotrafico,3.8512843623253716
narcolepsy,3.4582065327652667
narcissistic,3.8277977575629363
narcissism,3.9295691354548015
naration,3.585858585858586
napoleon,3.6458084725536994
naomi watts,3.772532599135788
nanobots,2.838212927756654
nano-technology,3.074324324324324
nanny is secretly blood relative,3.38946794153961
nanny,3.4445886956325062
nanites,2.7674418604651163
nanar,3.190932311621967
naming Bond movies during the end credits,4.0112340497689605
naked men,3.4941550850759837
naked Chaucer,3.243097884546432
naja,3.7630662020905925
naivety,3.9412750481352066
naive view of religion,3.6470588235294117
naive look at war; half-baked script,3.4867760294609975
naive characters,4.050513466382484
naive,3.83217510914419
nair,3.8477872947894363
nailing hot college chicks,3.256862745098039
nagging wife,3.3900862068965516
nadsat,3.995302502632218
nacional,4.235410064157069
na dysku,3.887345739165686
na CD,4.174129353233831
nWave 3-D,2.3783783783783785
mÃ©nage Ã  trois,3.621212121212121
mythology,3.7613665448139644
mythical creatures,3.838368580060423
myth based,3.4118329466357307
mysticism,3.8282234957020056
mystical,2.7974068071312805
mystic&violence,3.672342000555196
mystic warriors,3.8867503807589796
mystic,3.4447656509170184
mystery writer,3.868919569754375
mystery killer,2.5
mystery,3.9851251438469064
mysterious stranger,4.13781351509665
mysterious parcel,4.138396096285252
mysterious organization,3.8174019607843137
mysterious or thrilling,3.3021680216802167
mysterious dissapearance,2.638888888888889
mysterious death,3.9809027777777777
mysterious benefactor,3.796082949308756
mysterious,3.696669537754809
mysrysare,3.126348228043143
mysoginistic,3.40098585512216
myeh,3.63382257012394
myball,3.4959106323558746
myazaki,4.181636904761905
myan,2.765432098765432
my shopping list,3.8612179255511383
my history,3.5899532710280373
my god is this good!,3.980287627076618
my favourite kids movie,3.2463842975206614
my favourite,4.035925908799651
my favorite reviewers disliked this film: that's when I started to trust them less,3.8980546909737663
my favorite movie,4.1785467923660615
my dvds,3.9691153792233282
my computer,3.6791876347951114
my child let me show you how firm my faith is,3.8135313531353137
my all-time favorite,4.081258532145875
my addition to ML,3.4473076923076924
my DVDs,4.032516593701454
my 1st ever,3.5139219252833356
mvlc,4.238027306012285
mutual assured destruction,4.247286821705426
mutiny,3.902944969905417
mutilation,3.8656811928073207
muted,3.6738836265223274
mute secretive child,3.5714285714285716
mute,3.649583066067992
mutation,3.626020772219139
mutants,3.5528382224079045
mustangs,2.7590361445783134
mustache,3.9019444444444447
must-see,3.6781764838636875
must watch tv show first,3.993260756868844
must watch,3.7441799535893403
must show,3.7526143734917077
must see!,3.733902351286831
must see more than once,4.334372207803259
must see all in order,2.4728682170542635
must see again,3.7719501335707926
must see,3.9881091632066794
must must,3.8218602389552654
must like musicals,3.7324063564131666
must be seen more than once,4.334372207803259
must be bilingual to watch,3.25
muslim,3.872005988023952
musikal,3.4268142681426816
musicology,3.6307471264367814
musicologist,3.6307471264367814
musicians,3.757430582300338
musician,3.679359689546447
musicals,3.9190130068859985
musical/book better,3.7342709104367136
musical score:Maurice Jarre,2.4883333333333333
musical score:Bernard Herrmann,3.866906474820144
musical score drives me crazy!,4.246001523229246
musical parodies,3.2441101987568106
musical numbers,3.7526026362186213
musical intermission,3.7671856639247943
musical cues,3.1235955056179776
musical band:The Beatles,3.7509344546789483
musical band:Talking Heads,4.1288777372262775
musical band:David Bowie,3.4478527607361964
musical,3.6851610514951645
musica,3.6311258278145697
music?,3.8399425287356324
music:soul,2.494697564807541
music:rock and roll (1960s),3.654077659955945
music:rhythm & blues,3.801092821059143
music:metal,4.032234957020058
music:gospel,2.494697564807541
music:bluegrass,3.891130068348836
music:Rock and Roll (The Beatles),3.747383021040511
music:Rock and Roll (1960s),3.805234856871738
music:Cole Porter,3.305
music:ABBA,3.1521926053310403
music videos,3.058762886597938
music video,3.6850765721733465
music teacher,3.878205128205128
music sucks,3.8403337169159952
music store scene,3.9575208913649025
music score,3.5823308270676693
music producer,3.362794612794613
music is key to story (not Musical genre),3.9733597415063473
music industry,3.312125013635868
music history,4.073886590411292
music gags,2.7552631578947366
music festival,2.75
music documentary,3.863953966296753
music by plaid,3.8497942386831276
music by Vangelis,3.7283886326439517
music business,3.8303010230897168
music,3.8881621830421356
mushrooms,3.0555555555555554
museum,3.438962496440596
muse,3.861602497398543
muscles from Brussels,2.723583180987203
muscle car celebration,3.5634050880626225
muscle,3.412066438690767
muscial:rock and roll (1960s),2.3432343234323434
muscial band,3.4500420319442777
murders,4.112359031244223
murderer,4.027796961325967
murder/fatality,3.9742859342520593
murder trial,3.247983870967742
murder of a child,3.822632423756019
murder mystery,3.7187284739941595
murder investigations,3.320875
murder investigation,2.8
murder,3.8445861014746456
murakami,3.3583333333333334
muppets,3.5269305156574418
municipal administration,3.289473684210526
mundane characters,3.4343577214864345
mundane,3.4031007751937983
munchausen syndrome,2.8872549019607843
mummy dental analysis,3.477043673012318
mummy,3.1511907396904006
mumbly,3.870088901634643
mumblecore,3.2758620689655173
multiverse,3.769230769230769
multiracial family,3.7906976744186047
multiracial children,3.7906976744186047
multiple villains,2.52135231316726
multiple viewings,3.9693342232604705
multiple storylines,4.076369383921614
multiple storyline,3.5
multiple stories,4.174231169217055
multiple short stories in one,3.38527628032345
multiple roles,3.525859481591478
multiple realities,3.958669816365868
multiple points of view,4.176724137931035
multiple perspectives,4.156346300257405
multiple personality disorder,3.7588235294117647
multiple personality,4.176546241084999
multiple personalities,3.5720286001091877
multiple locations,3.832351703828355
multiple layers,3.7947976878612715
multiple languages,3.904609998054853
multiple interpretations,4.155580304410921
multiple endings,3.606377678126557
multiple dissociative personality disorder,4.227123123722136
multiple connecting storylines,3.6990291262135924
multiple characters,2.375
multiple camera/crowd shoot,3.6269006793917824
multiple POVs,3.2245508982035926
multiphobic,3.185623003194888
multipass,3.714479392624729
multinational settings,3.7662714077021104
multilingual,3.7360394107277766
multilayered,3.824103656372027
multifaceted,3.845691041067862
multiethnic,3.5727969348659006
multicultural,3.5725128205128205
multi-movie monster,3.5321351382095325
multi-generational,3.7091212458286984
multi-dimensional characters,3.9212290502793294
multi story narrative,3.5
multi language,3.2355289421157685
mulroney and wilson are great as bros,3.2239422084623324
mullet,2.2291666666666665
mule,3.8441503363556597
mulas,3.8518935978358884
muito drama,3.3381878528444693
muitas cores! mistÃ©rio,3.8653072946582423
mugging,3.1221628838451267
muezzin,2.8333333333333335
muder,4.271333600779414
muddy waters,3.3739495798319328
muddled plot,3.7319148936170214
muddled motivations,3.7874554444061173
muddled message,3.710943695479778
much overrated,3.7284654361201595
much like gilliam's brasil,3.9844170562402605
much better than the sequel.,3.901338177136025
much better than i thought!,3.1180492251595258
much ado about nothing,4.159735784032166
muay thai,3.621217038539554
mtv pop style,3.79580378250591
mtv feature,2.0
mtv,3.674342105263158
mts.vod,3.5983129228397703
mts,3.6091721949812516
mst3k,2.338974358974359
ms,3.65625
mr. stretch,3.2259955880645537
mr. hyde,2.746573875802998
mozart,4.073886590411292
moving inspiring spiritual,3.7406657669815564
moving classical music,4.073886590411292
moving  inspire,4.071038928837094
moving,4.072246338989811
movies to watch,3.4385382059800667
movies like this shouldn't be made!,1.1055555555555556
movies about movies,3.704824340225248
movies about love,3.013641755634638
movies 8,2.8856548856548856
movies 6,3.680488394584139
movies,4.0152231371353055
movielens top pick,3.90660763687428
movie within a movie,3.4735317355807216
movie to sees,3.8397548161120842
movie to see hd,3.5431115570326708
movie to see,3.764778618046664
movie theatre scene,3.2368465288283743
movie theatre,4.044235572499014
movie stars,3.8771758536041063
movie set,3.34037696951848
movie reference jokes,3.2338507761642465
movie poster,3.901742301458671
movie physics,3.069602272727273
movie of its time,3.886447078569181
movie not to see,3.3697311508777883
movie mets projections: browncoats will fall in love,3.993260756868844
movie magic,2.7787434632098402
movie innovator,3.6104919509174827
movie hell,0.9730046948356808
movie for the stupid masses,3.8436374549819927
movie business,3.782807516593397
movie bore no resemblance to book,3.156288723667906
movie about a movie,3.743987587276959
movie,4.219009123455364
move it football head,2.330508474576271
mouse,3.6464356257855988
mourning,3.8707945278730893
mountains,3.464823908400999
mountain music,3.640845070422535
mountain man,3.5793342164864748
mountain climbing,3.2542306244355306
motorhome,3.2774543738200124
motorcycle chase,3.6875990042996154
motorcycle,3.709608953357169
motorboat,3.534315107102593
motorbike race,1.0
motorbike helmets,3.76781217597393
motorbike,3.0555555555555554
motivation,4.23273397879207
motion capture,3.4995811569922144
motifs,3.2101607937050973
mothership,3.9494857834240773
mothers and daughters,3.2115384615384617
motherhood,3.807437070938215
mother-son relationship,3.791374428447077
mother-daughter relationships,3.65061444056113
mother-daughter relationship,3.757917917917918
mother-daughter,3.2286269430051813
mother son relationship,4.0
mother nature,3.73109243697479
mother daughter relationship,3.6587000652283908
mother and daughter,3.730769230769231
mother,3.7272296657193125
moth,3.0748582230623818
motel,4.051835703473126
mostly nonsense,2.8285976168652613
mostly black and white,4.003877973112719
mostly about a single day,3.9015381766288657
most overrated movie ever,3.834404369828902
most famous jesus movie ever,3.661764705882353
most annoying sound?,2.9524700015583605
mossad,3.731717597471022
mosque,3.375
mosfilm,3.8968126999753876
moses,2.6808510638297873
mosaic,3.8477872947894363
mortality,4.0948598454662
morricone score,4.016511489561861
morpheus,4.187185880702848
moronic,2.92789922193405
mormons,3.0126262626262625
mormon,3.853896103896104
moritz bleibtreu,3.6666666666666665
morgan freeman slumming,3.28102336825141
morgan freeman commentary,3.8708920187793425
morgan freeman,4.31685463489659
mores,3.504338394793926
more twists than a chubby checker,3.155453618756371
more than expected,3.616768016561004
more than 300 ratings,3.901315789473684
more style than substance,3.8624338624338623
more storyline,3.388598594015137
more plotline than the first,3.7185374149659864
more or less,3.247098976109215
more like a werewolf,2.1666666666666665
more intresting for american audiences,3.8763097949886105
more explosions,3.4890247495580438
more back-story needed,3.849880272610057
more Gong Er than Ip Man,3.0921052631578947
mordern day robin hood,3.947365142643578
morbid comedy,2.9920775593511655
morbid,4.256934865900383
moraly questionable,3.5548282188125415
morals,3.687540241113652
morally simplistic,3.702798699075659
morally counterintuitive,3.1631143975641582
morally complex,3.768232044198895
moralizing,4.047533755855608
morality tale,3.9241318570709613
morality,3.957671261797881
moralistic,3.7168342397786365
moral dillema,3.242138364779874
moral dilemma,3.9222212981828766
moral choice,3.7765815646467753
moral blindness,3.9285714285714284
moral ambiguity,3.7717092099867027
moral,3.722231609778078
moped,3.720322475922519
moose,3.1715885947046845
moors,3.0588235294117645
moores,3.404109589041096
moore,3.625140988044214
moonshine,3.450946643717728
moon river,3.853563533003474
moon,3.8964556906942844
moody atmosphere,2.6037974683544305
moody,3.788766651935097
mood,3.9931949071563233
moochers,2.6785714285714284
monumental,3.895175438596491
montyPython,3.9811256506299557
monty-python-related,3.9292040653579248
monty python alumni,3.96495999661347
monty python,4.100770002243365
montreal,3.4150163366006536
monthy python,4.174146075581396
monterrey,3.2083333333333335
montages,3.1839266450916934
montage sequence,3.472312703583062
montage,3.872416342813908
monsters hunter,3.306076451496574
monsters,3.584103151905821
monsterous,3.865353037766831
monster:tree,2.0
monster:invisible,3.869848721961398
monster:giant spider,2.520819341840161
monster:giant mole,3.418687589158345
monster:giant lizard,2.3546101694915254
monster:giant insect,3.1443835884395326
monster:giant gorilla,3.253534743202417
monster:giant cephalopod,3.4524563727466453
monster:furniture,3.576923076923077
monster:eldritch abomination,3.307705748733182
monster:blob,3.0254452926208653
monster make-up,2.25
monster hunter,3.1919055502308966
monster fights,2.5145631067961167
monster design,4.041783855429476
monster child,3.355654761904762
monster,3.7693702255113903
monsoon,4.139947437582129
monsanto,3.608695652173913
monotonous,3.6412370023166853
monologue driven,3.6164542906995187
monologue,4.104219269886967
monochromatic,3.502206964198136
monks,2.999304963902964
monkeys flying around on kites,2.3444444444444446
monkey,3.4276939323505378
monika lewinsky,3.9453125
monica bellucci,3.1437469467513433
mongoloid,3.6486486486486487
moneypenny,3.4058779761904763
money laundering,2.859154929577465
money,3.706404531794276
monetary policy,3.645669291338583
monastery,3.840752759210322
monarchy,3.7788547116156903
moms,2.9390243902439024
mom dies right off the bat!,3.5297643654402644
molly parker,3.0755102040816324
moles,4.007997236835114
mole rats,3.875763747454175
mole,3.5892662726495064
moldy,3.1510404397330194
mohawk,4.110575548384461
mods and rockers,3.507575757575758
mods,3.344488188976378
modest,4.052334943639291
modernity,3.52
modernism,3.8448451916414426
modernisation,3.732142857142857
modern warefare,3.7473867595818815
modern technology,3.388888888888889
modern slavery,3.7142857142857144
modern noir,3.7781350482315115
modern music,3.464983713355049
modern male friendship,3.721654275092937
modern living,3.2777777777777777
modern life,4.11676108884897
modern girls,3.9
modern fantasy,4.020130390773712
modern fairytale,3.629032258064516
modern dance,4.0808787552598105
modern culture,3.8011879804332636
modern classic,4.036654655778875
modern christianity,3.791822554783538
modern art,3.523267111126001
modern architecture,3.9019444444444447
modern acting in classic story,3.938679245283019
modern China,3.91328125
modern,3.682140575079872
moderate violence,3.3777777777777778
modem,3.6602389436176903
models,3.622471531315553
model train,3.931578947368421
model railroading,3.410154284755995
mockumentry,3.872480716596168
mockumentary,3.745888245786799
mocku horror,3.476510067114094
mocks black stereotypes,3.798261422665112
mocking it's own genre,2.5263720598717034
mockbuster,3.1310452418096726
mock me please,3.616279069767442
mock documentary,3.872480716596168
mobsters,3.0713548992030004
mobster,4.022648117711513
mobiles,3.683098591549296
mobbing,3.58128078817734
mob spoof,2.9285714285714284
mob mentality,3.4843843843843842
mob,4.036771432611403
moaning myrtle,3.626153846153846
mo'nique,3.6420689655172414
mmm... brains...,3.6257111652951335
mma,3.1376146788990824
mlp,2.9583333333333335
mkv,3.9413805114510465
mixup,3.809880239520958
mixtape,3.8161313179026926
mixed-message,3.843613161516327
mixed up,3.4715234102026553
mixed race family,2.9834029997541185
mixed messages,3.3910714285714287
mixed martial arts,3.4492063492063494
mixed marriage,3.412573591253154
mixed genre,3.2774543738200124
mivk jagger 'look/soundalike',1.8265856950067476
mit anna!,2.9613678373382624
misuse of characters,3.3606891151135474
misunderstood comedy,2.1846019247594053
misunderstood character,3.744060959211116
misunderstood,2.7027609708602824
misunderstandings,3.6272706544044997
misunderstanding,3.584643656120166
mistress,3.727816695855225
mistery,3.7415705271209125
mister darcy,3.5504124656278644
mistakes,3.6647408523821485
mistaken identity,3.906936905411014
mistaken identities,3.159448818897638
mist,3.4843843843843842
missplaced actor,3.8496060433758426
missle launher,2.76425855513308
mississippi river,3.3333333333333335
missionary; christian; inspiring,3.5048076923076925
missionary,4.00875945979847
mission from God,3.771231906063367
missing/kidnapped child,3.859416363972173
missing scenes,3.501088139281828
missing in action,3.809941520467836
missing gun,3.360768672951414
missing dolphin,2.9823418615601947
missing daughter,3.088235294117647
missing children,3.895140664961637
missing child,3.0770953294945618
missing brother,4.006627393225331
misses the point,3.573480259034886
missed the mark,3.289330430048993
miss piggy,3.680627116148977
misrepresented on dvd,2.6875
misrepresentation,3.5772710600317885
misotheistic,2.7774294670846396
misogyny disguised as empowerment,3.023989898989899
misogyny,3.5032492343239485
misogynistic,3.8044312822200284
misogynist,3.6116589327146174
mismatched couple,3.355813953488372
misleading title,3.322463768115942
misleading synopsis,3.1277777777777778
misleading name,3.2274817937907243
misleading,3.7246376811594204
misinterpretation,3.5355386128873585
misinformation: disability,3.8234115626788783
misinformation,3.1866054073157803
mishaps,3.2270573028866867
mishap,3.4512823776490804
misguided,3.185375901132853
misfits trained into elite force,3.6742710747834573
misfits and outsiders,3.5
misfits,3.8014225714672807
miser,3.1666666666666665
mise-en-scene,3.831211267605634
mischief,2.0
miscast,3.870088901634643
miscarriage of justice,4.096082554086206
misbehavior,3.3635940409683425
misbegotten,3.3635940409683425
misanthropic,3.7367850749081315
misanthrope,3.644536548605878
misadventures,3.7006769825918764
mis-rated,4.031519065190652
mis en scene,3.102272727272727
mirrors,3.852840057955355
miranda richardson,3.7164093357271093
miranda otto,3.5476923076923077
miracles,3.853649893692417
miracle,3.8444940476190474
minutes to live,2.9355095541401273
minus the short story with elijah woods...that was just odd....,3.7668224299065423
minstrel show,1.911231884057971
minnsota,4.112359031244223
minnesotan,3.851002999625047
minnesota,3.200026581605529
miniseries,4.188334360238242
miniserie,3.970059880239521
minions,3.8013384096082894
mining,3.8773839692045984
minimalistic,3.8306499880296863
minimalist,3.9154665370787534
minimal plot development,2.7774294670846396
minimal plot,3.6508620689655173
minimal dialogue,3.0045871559633026
minimal budget,2.5
minimal,3.7884036144578315
miniaturization,3.224482672271841
miniatures,3.040787269681742
miniature sets,3.4443971228468673
mini-series,3.9752475247524752
mini series,3.725
mini coopers,3.573480259034886
mini cooper,3.573480259034886
mini  series (not movie),3.725
minery,3.7765815646467753
miners strike,3.8059453109704364
miners,3.747051491034615
mine,3.8779896233180073
minds,3.7620292887029287
mindless vampires,2.875
mindless one liners,3.295745344286267
mindless fun,3.5063953488372093
mindless,3.2760895988886958
mindfulness,3.6578947368421053
mindfuck,3.989865345034731
mindcontrol,2.9992481203007517
mindblowing,4.103092254434502
mindbender,3.2112403100775193
mind-numbing,2.904388714733542
mind-melting,5.0
mind-blowing,3.7414634146341466
mind-bending,3.844155844155844
mind twister,3.5
mind power,4.187185880702848
mind numbingly boring,3.5613275613275612
mind games,4.08537462742814
mind control,3.860711282999832
mind bending,3.7712160315773495
mind altering drugs,3.713886950453594
mind,3.787323564995295
mina harker,2.746573875802998
mimis fotopoulos,4.0
mimics documentary-style,2.8844628339140534
mimicry,3.781795511221945
mimi rogers,2.5803737079247284
mimes,3.50996015936255
millionare,3.500757639531947
millenium falcon,4.190671901948552
millenial foreign comedies to see,3.809222481827622
milla jovovich,3.5242802002920928
milla,3.523653277565443
milkshake,4.174231169217055
milkman,2.5
milk,4.050573554487676
militia,3.682187409341456
military superiority,3.670000921913893
military regime,3.792056074766355
military recruits/training,3.450514669455606
military recruiting tool,3.4141508506244467
military industrial complex,3.6811974149493962
military hero,3.740221203129215
military experiments,3.910018552875696
military court,3.891504272310307
military coup,3.792056074766355
military combat,3.4788385826771653
military base,3.2333333333333334
military academy,3.4679572763684914
military,3.7652195013464063
militaristic,3.5406941950927586
militarism,3.4040785498489425
